,predus_fpr,predus_tpr,ispred_fpr,ispred_tpr,dockpred_fpr,dockpred_tpr
22,0.003875196527823911,0.044611819235225954,0.05779578821497376,0.44090382387022015,0.0023472618968533405,0.03563151796060255
23,0.003875196527823911,0.04519119351100811,0.05934586682610332,0.4455388180764774,0.002369405877012334,0.03563151796060255
24,0.003941628468300893,0.04577056778679027,0.06094023339755088,0.4536500579374276,0.002369405877012334,0.036210892236384705
25,0.004052348369095861,0.046349942062572425,0.06213600832613654,0.4574159907300116,0.0024579817976483095,0.036210892236384705
26,0.004052348369095861,0.0466396292004635,0.06357536703647114,0.46349942062572425,0.0024579817976483095,0.03650057937427578
27,0.004074492349254855,0.04692931633835458,0.06499258176664674,0.46929316338354576,0.002480125777807303,0.03650057937427578
28,0.004118780309572843,0.047219003476245656,0.06638765251666334,0.4753765932792584,0.002480125777807303,0.03679026651216686
29,0.004251644190526805,0.04779837775202781,0.06773843530636196,0.4803012746234067,0.002590845678602272,0.03679026651216686
30,0.0043623640913217744,0.04808806488991889,0.06895635421510662,0.4855156431054461,0.002590845678602272,0.037369640787949014
31,0.0043623640913217744,0.048377752027809966,0.06986425740162537,0.48986095017381226,0.002657277619079253,0.037369640787949014
32,0.004428796031798756,0.048377752027809966,0.0708385925286211,0.4950753186558517,0.002657277619079253,0.03852838933951332
33,0.004517371952434731,0.0492468134414832,0.07236652715959166,0.49942062572421786,0.002679421599238247,0.03852838933951332
34,0.004517371952434731,0.049536500579374275,0.07382802985008526,0.5031865585168018,0.002679421599238247,0.0388180764774044
35,0.0045395159325937245,0.049536500579374275,0.07553311632232777,0.5081112398609502,0.0027015655793972406,0.0388180764774044
36,0.004561659912752718,0.04982618771726535,0.07672889125091344,0.5121668597914253,0.0027015655793972406,0.039397450753186555
37,0.004583803892911712,0.04982618771726535,0.07821253792156602,0.5168018539976825,0.002790141500033216,0.039397450753186555
38,0.0046723798135476875,0.05011587485515643,0.07940831285015168,0.5194090382387022,0.002790141500033216,0.040266512166859794
39,0.004694523793706681,0.050695249130938584,0.08095839146128125,0.5220162224797219,0.0028122854801922097,0.040266512166859794
40,0.004716667773865675,0.050695249130938584,0.08235346221129786,0.5254924681344149,0.0028122854801922097,0.04171494785631518
41,0.004783099714342656,0.050695249130938584,0.0836156690803605,0.5315758980301275,0.002856573440510197,0.04171494785631518
42,0.004783099714342656,0.05127462340672074,0.08476715604862818,0.5344727694090382,0.002856573440510197,0.04200463499420626
43,0.00480524369450165,0.05301274623406721,0.0860957948581678,0.5385283893395133,0.002878717420669191,0.04200463499420626
44,0.004827387674660643,0.05301274623406721,0.08757944152882038,0.5405561993047509,0.002878717420669191,0.042294322132097335
45,0.004827387674660643,0.053592120509849364,0.088952368298678,0.5443221320973349,0.0030337252817821477,0.042294322132097335
46,0.004915963595296619,0.05417149478563152,0.09028100710821763,0.5472190034762456,0.0030337252817821477,0.04287369640787949
47,0.004915963595296619,0.054461181923522596,0.09172036581855222,0.5501158748551565,0.0031001572222591287,0.04287369640787949
48,0.004960251555614606,0.054461181923522596,0.09311543656856884,0.552433371958285,0.0031001572222591287,0.04316338354577057
49,0.005026683496091588,0.05475086906141367,0.09451050731858544,0.5567786790266512,0.0031887331428951038,0.04316338354577057
50,0.005093115436568569,0.05475086906141367,0.09590557806860205,0.5602549246813442,0.0031887331428951038,0.04374275782155272
51,0.005181691357204544,0.05533024333719583,0.09738922473925464,0.563731170336037,0.0032551650833720852,0.04374275782155272
52,0.005292411257999513,0.05590961761297798,0.09869571956863527,0.56720741599073,0.0032551650833720852,0.044611819235225954
53,0.005314555238158506,0.05619930475086906,0.10044509400119578,0.5701042873696408,0.0032773090635310792,0.044611819235225954
54,0.005358843198476494,0.056778679026651215,0.10166301290994044,0.5715527230590962,0.0032773090635310792,0.04606025492468135
55,0.005358843198476494,0.05735805330243337,0.10361168316393189,0.574739281575898,0.0033215970238490667,0.04606025492468135
56,0.005380987178635488,0.05793742757821553,0.10516176177506145,0.5787949015063731,0.0033215970238490667,0.0466396292004635
57,0.005403131158794481,0.05793742757821553,0.10680041630682699,0.5811123986095017,0.0033437410040080603,0.0466396292004635
58,0.005447419119112469,0.05822711471610661,0.10859407869970548,0.5840092699884125,0.0033437410040080603,0.04692931633835458
59,0.005447419119112469,0.058516801853997685,0.11038774109258398,0.5877752027809965,0.0034323169246440353,0.04692931633835458
60,0.005447419119112469,0.05909617612977984,0.11231426736641643,0.5921205098493627,0.0034323169246440353,0.047508690614136734
61,0.005491707079430457,0.05909617612977984,0.11379791403706903,0.5947276940903824,0.0034544609048030293,0.047508690614136734
62,0.006111738523882282,0.06402085747392816,0.1156358643902655,0.5979142526071842,0.0034544609048030293,0.04866743916570104
63,0.006133882504041276,0.06402085747392816,0.11773954250536992,0.6005214368482039,0.0034766048849620233,0.04866743916570104
64,0.006399610265949202,0.06778679026651217,0.11951106091808941,0.6039976825028969,0.0034766048849620233,0.04895712630359212
65,0.0064217542461081955,0.06778679026651217,0.12145973117208086,0.6063151796060255,0.003498748865121017,0.04895712630359212
66,0.0064217542461081955,0.06836616454229433,0.12340840142607232,0.608342989571263,0.003498748865121017,0.049536500579374275
67,0.0065546181270621584,0.0686558516801854,0.12553422352133572,0.6123986095017381,0.0035430368254390043,0.049536500579374275
68,0.006576762107221152,0.06894553881807648,0.1277264775570761,0.6150057937427578,0.0035430368254390043,0.04982618771726535
69,0.006621050067539139,0.06894553881807648,0.13007373945392944,0.6179026651216686,0.0035651808055979983,0.04982618771726535
70,0.0066431940476981335,0.07068366164542295,0.13231028144998783,0.6207995365005794,0.0035651808055979983,0.05040556199304751
71,0.006753913948493102,0.07097334878331402,0.13430323966429725,0.6242757821552724,0.003675900706392967,0.05040556199304751
72,0.0068203458889700835,0.07242178447276941,0.13678336544210457,0.630648899188876,0.003675900706392967,0.050695249130938584
73,0.006842489869129077,0.07242178447276941,0.1392192032595939,0.6320973348783314,0.003720188666710955,0.050695249130938584
74,0.006864633849288071,0.07271147161066048,0.1420093447596271,0.6349942062572422,0.003720188666710955,0.05098493626882966
75,0.006908921809606059,0.07300115874855156,0.14504307004140923,0.6404982618771726,0.0037644766270289423,0.05098493626882966
76,0.006931065789765052,0.07300115874855156,0.14774463562080647,0.6431054461181923,0.0037644766270289423,0.05127462340672074
77,0.0069532097699240465,0.07329084588644265,0.15068978498195265,0.6471610660486674,0.003786620607187936,0.05127462340672074
78,0.00697535375008304,0.07415990730011587,0.15387851812484776,0.652954808806489,0.003786620607187936,0.05330243337195829
79,0.00697535375008304,0.07444959443800696,0.1576651387320357,0.656720741599073,0.00380876458734693,0.05330243337195829
80,0.007019641710401027,0.07473928157589803,0.1608095839146128,0.6636732329084588,0.00380876458734693,0.05388180764774044
81,0.007063929670719015,0.07473928157589803,0.16472906840275472,0.6688876013904983,0.0038309085675059234,0.05388180764774044
82,0.007551097234216878,0.07792584009269989,0.1683828251289887,0.6741019698725377,0.0038309085675059234,0.05417149478563152
83,0.007573241214375872,0.07792584009269989,0.17208086981554063,0.6784472769409038,0.003875196527823911,0.05417149478563152
84,0.007728249075488828,0.08082271147161066,0.17668681768861136,0.6839513325608343,0.003875196527823911,0.05475086906141367
85,0.007750393055647822,0.08082271147161066,0.1812041896410461,0.6903244495944381,0.003919484488141898,0.05475086906141367
86,0.00779468101596581,0.08082271147161066,0.18669589672047654,0.6955388180764774,0.003919484488141898,0.05504055619930475
87,0.007816824996124804,0.08082271147161066,0.1925197635022919,0.7027809965237544,0.003941628468300893,0.05504055619930475
88,0.008082552758032728,0.08256083429895712,0.19807790252219934,0.7085747392815759,0.003941628468300893,0.05533024333719583
89,0.008104696738191723,0.0828505214368482,0.20458823268894352,0.7143684820393974,0.004030204388936868,0.05533024333719583
90,0.00814898469850971,0.08342989571263036,0.21218361788347836,0.7213209733487833,0.004052348369095861,0.055619930475086905
91,0.008171128678668704,0.08342989571263036,0.22079762616532694,0.7329084588644265,0.0040966363294138485,0.055619930475086905
92,0.008215416638986691,0.08342989571263036,0.23045240151464824,0.7381228273464658,0.0040966363294138485,0.05619930475086906
93,0.008303992559622667,0.08371958285052143,0.2426980225425718,0.7450753186558516,0.004118780309572843,0.05619930475086906
94,0.00832613653978166,0.08400926998841252,0.25609513053876304,0.7549246813441484,0.004118780309572843,0.05735805330243337
95,0.008547576341371599,0.08400926998841252,0.2719280763524436,0.761297798377752,0.004140924289731836,0.05735805330243337
96,0.00868044022232556,0.08429895712630359,0.29185765849553796,0.7746234067207416,0.004140924289731836,0.057647740440324446
97,0.00868044022232556,0.08458864426419467,0.3187404504085564,0.7914252607184241,0.00416306826989083,0.057647740440324446
98,0.008835448083438517,0.08632676709154113,0.35937465400031,0.8151796060254924,0.00416306826989083,0.058516801853997685
99,0.008857592063597512,0.08632676709154113,0.4283974401558936,0.8473348783314021,0.0042295002103678115,0.058516801853997685
100,0.008946167984233486,0.08632676709154113,0.5630328395225758,0.880648899188876,0.0042295002103678115,0.05880648899188876
101,0.008990455944551473,0.08632676709154113,1.0,1.0,0.004295932150844793,0.05880648899188876
102,0.009034743904869462,0.08719582850521437,,,0.004295932150844793,0.05938586326767092
103,0.009256183706459399,0.08922363847045191,,,0.0043180761310037865,0.05938586326767092
104,0.009389047587413362,0.0906720741599073,,,0.0043180761310037865,0.06025492468134415
105,0.009411191567572355,0.0906720741599073,,,0.0043623640913217744,0.06025492468134415
106,0.00949976748820833,0.09125144843568946,,,0.0043623640913217744,0.06112398609501738
107,0.00949976748820833,0.09154113557358054,,,0.0044509400119577495,0.06112398609501738
108,0.009544055448526318,0.0921205098493627,,,0.0044509400119577495,0.06141367323290846
109,0.009566199428685312,0.09241019698725376,,,0.0044952279722757366,0.06141367323290846
110,0.009654775349321286,0.09241019698725376,,,0.0044952279722757366,0.061703360370799536
111,0.009721207289798268,0.09241019698725376,,,0.0045395159325937245,0.061703360370799536
112,0.009809783210434244,0.09269988412514485,,,0.0045395159325937245,0.06228273464658169
113,0.010119798932660157,0.097045191193511,,,0.004561659912752718,0.06257242178447277
114,0.010164086892978144,0.097045191193511,,,0.004605947873070706,0.06257242178447277
115,0.010186230873137138,0.09762456546929317,,,0.004605947873070706,0.06286210892236385
116,0.010274806793773112,0.09820393974507532,,,0.0046280918532296995,0.06286210892236385
117,0.0103190947540911,0.09936268829663963,,,0.0046280918532296995,0.063441483198146
118,0.010341238734250094,0.0996523754345307,,,0.004650235833388693,0.063441483198146
119,0.010363382714409088,0.10052143684820394,,,0.004650235833388693,0.06373117033603708
120,0.010385526694568081,0.10052143684820394,,,0.004694523793706681,0.06373117033603708
121,0.010518390575522044,0.10081112398609501,,,0.004694523793706681,0.06431054461181923
122,0.010562678535840031,0.1011008111239861,,,0.004738811754024668,0.06431054461181923
123,0.010695542416793994,0.10225955967555041,,,0.004738811754024668,0.06460023174971032
124,0.010739830377111983,0.10283893395133256,,,0.004783099714342656,0.06460023174971032
125,0.01078411833742997,0.10312862108922363,,,0.004783099714342656,0.06488991888760139
126,0.010806262317588963,0.10312862108922363,,,0.00480524369450165,0.06488991888760139
127,0.010916982218383933,0.10312862108922363,,,0.00480524369450165,0.06633835457705678
128,0.010983414158860914,0.10312862108922363,,,0.004827387674660643,0.06633835457705678
129,0.011226997940609846,0.10486674391657011,,,0.004827387674660643,0.06662804171494785
130,0.011271285900927833,0.10573580533024333,,,0.0048495316548196376,0.06662804171494785
131,0.01131557386124582,0.10573580533024333,,,0.0048495316548196376,0.06720741599073002
132,0.011802741424743683,0.10979142526071843,,,0.0048495316548196376,0.06749710312862109
133,0.011935605305697646,0.1100811123986095,,,0.004871675634978631,0.06749710312862109
134,0.012267765008082552,0.11239860950173812,,,0.004871675634978631,0.06778679026651217
135,0.012289908988241546,0.11326767091541136,,,0.004938107575455613,0.06778679026651217
136,0.01231205296840054,0.11384704519119351,,,0.004938107575455613,0.06807647740440324
137,0.012555636750149472,0.11645422943221322,,,0.0049823955357736,0.06807647740440324
138,0.012622068690626454,0.11819235225955968,,,0.0049823955357736,0.0686558516801854
139,0.012710644611262428,0.11877172653534183,,,0.005004539515932594,0.0686558516801854
140,0.01330853207555526,0.1205098493626883,,,0.005004539515932594,0.06894553881807648
141,0.013529971877145198,0.12108922363847045,,,0.005026683496091588,0.06894553881807648
142,0.013552115857304191,0.12108922363847045,,,0.005026683496091588,0.06923522595596755
143,0.013618547797781173,0.12137891077636152,,,0.005048827476250581,0.06923522595596755
144,0.013618547797781173,0.12166859791425261,,,0.005048827476250581,0.06981460023174971
145,0.013640691777940167,0.12166859791425261,,,0.005137403396886556,0.06981460023174971
146,0.013729267698576141,0.12340672074159907,,,0.005137403396886556,0.07097334878331402
147,0.013795699639053123,0.12340672074159907,,,0.005203835337363538,0.07097334878331402
148,0.013817843619212117,0.12427578215527231,,,0.005203835337363538,0.07271147161066048
149,0.013839987599371112,0.12427578215527231,,,0.005248123297681526,0.07271147161066048
150,0.013906419539848093,0.12514484356894554,,,0.005248123297681526,0.07300115874855156
151,0.013906419539848093,0.1254345307068366,,,0.005270267277840519,0.07300115874855156
152,0.014061427400961049,0.12630359212050984,,,0.005270267277840519,0.07358053302433372
153,0.014061427400961049,0.12659327925840091,,,0.005336699218317501,0.07358053302433372
154,0.014083571381120043,0.12804171494785632,,,0.005336699218317501,0.0738702201622248
155,0.01412785934143803,0.1294901506373117,,,0.005380987178635488,0.0738702201622248
156,0.014194291281915012,0.13151796060254925,,,0.005380987178635488,0.07444959443800696
157,0.014216435262074004,0.13296639629200463,,,0.005403131158794481,0.07444959443800696
158,0.014371443123186962,0.13499420625724218,,,0.005403131158794481,0.07473928157589803
159,0.014415731083504949,0.13528389339513325,,,0.005425275138953476,0.07473928157589803
160,0.014437875063663943,0.13528389339513325,,,0.005425275138953476,0.07531865585168018
161,0.01448216302398193,0.13586326767091542,,,0.005491707079430457,0.07531865585168018
162,0.01448216302398193,0.1361529548088065,,,0.005491707079430457,0.07734646581691773
163,0.014681458845412875,0.13760139049826187,,,0.005513851059589451,0.07734646581691773
164,0.014703602825571867,0.13760139049826187,,,0.005513851059589451,0.0776361529548088
165,0.014747890785889856,0.13760139049826187,,,0.005558139019907438,0.0776361529548088
166,0.014770034766048849,0.13818076477404403,,,0.005558139019907438,0.07792584009269989
167,0.014792178746207843,0.13818076477404403,,,0.005602426980225426,0.07792584009269989
168,0.014991474567638788,0.13962920046349941,,,0.005602426980225426,0.07850521436848204
169,0.015035762527956775,0.14107763615295482,,,0.005646714940543413,0.07850521436848204
170,0.015080050488274762,0.14165701042873696,,,0.005646714940543413,0.07879490150637311
171,0.015146482428751743,0.14281575898030127,,,0.005668858920702407,0.07879490150637311
172,0.015301490289864701,0.14455388180764775,,,0.005668858920702407,0.07937427578215528
173,0.015345778250182688,0.14455388180764775,,,0.005713146881020394,0.07937427578215528
174,0.015390066210500675,0.14542294322132096,,,0.005713146881020394,0.07966396292004635
175,0.015390066210500675,0.14600231749710313,,,0.005735290861179389,0.07966396292004635
176,0.015522930091454638,0.1477404403244496,,,0.005757434841338382,0.07995365005793743
177,0.015722225912885582,0.14803012746234068,,,0.005757434841338382,0.08111239860950174
178,0.015810801833521557,0.14889918887601392,,,0.005801722801656369,0.08111239860950174
179,0.01583294581368055,0.14889918887601392,,,0.005801722801656369,0.08140208574739281
180,0.01589937775415753,0.14947856315179606,,,0.005823866781815364,0.08140208574739281
181,0.01594366571447552,0.15005793742757823,,,0.005823866781815364,0.08198146002317497
182,0.015965809694634514,0.15005793742757823,,,0.005846010761974357,0.08198146002317497
183,0.016010097654952503,0.1503476245654693,,,0.005846010761974357,0.08256083429895712
184,0.016142961535906462,0.15208574739281575,,,0.005890298722292344,0.08256083429895712
185,0.016165105516065457,0.15208574739281575,,,0.005890298722292344,0.0828505214368482
186,0.016165105516065457,0.15266512166859791,,,0.005912442702451339,0.0828505214368482
187,0.016320113377178414,0.15382387022016222,,,0.005912442702451339,0.08342989571263036
188,0.016430833277973383,0.1555619930475087,,,0.005956730662769326,0.08342989571263036
189,0.016519409198609357,0.1555619930475087,,,0.005956730662769326,0.08400926998841252
190,0.01654155317876835,0.1555619930475087,,,0.006001018623087314,0.08400926998841252
191,0.016718705020040303,0.15614136732329084,,,0.006001018623087314,0.08458864426419467
192,0.016807280940676277,0.15614136732329084,,,0.006023162603246307,0.08458864426419467
193,0.016851568900994266,0.15614136732329084,,,0.006023162603246307,0.08487833140208574
194,0.016851568900994266,0.156720741599073,,,0.006067450563564295,0.08487833140208574
195,0.016873712881153257,0.156720741599073,,,0.006067450563564295,0.08516801853997683
196,0.016918000841471246,0.15758980301274622,,,0.006089594543723289,0.08516801853997683
197,0.016918000841471246,0.15787949015063732,,,0.006089594543723289,0.08545770567786791
198,0.017139440643061183,0.15961761297798377,,,0.006133882504041276,0.08545770567786791
199,0.01733873646449213,0.160486674391657,,,0.006133882504041276,0.08603707995365006
200,0.017493744325605083,0.1630938586326767,,,0.006178170464359264,0.08603707995365006
201,0.01760446422640005,0.1630938586326767,,,0.006178170464359264,0.08632676709154113
202,0.01844593547244182,0.16743916570104286,,,0.006266746384995239,0.08632676709154113
203,0.018556655373236787,0.1683082271147161,,,0.006266746384995239,0.08661645422943222
204,0.018600943333554772,0.16859791425260717,,,0.0064217542461081955,0.08661645422943222
205,0.01864523129387276,0.16859791425260717,,,0.0064217542461081955,0.08690614136732329
206,0.01911025487721163,0.17294322132097334,,,0.006443898226267189,0.08690614136732329
207,0.019309550698642573,0.1735225955967555,,,0.006443898226267189,0.08719582850521437
208,0.019973870103412387,0.17584009269988413,,,0.0065103301667441705,0.08719582850521437
209,0.020084590004207356,0.17584009269988413,,,0.0065103301667441705,0.08777520278099653
210,0.020084590004207356,0.1761297798377752,,,0.0065103301667441705,0.08835457705677868
211,0.021081069111362077,0.17960602549246812,,,0.006621050067539139,0.08835457705677868
212,0.02110321309152107,0.17960602549246812,,,0.006621050067539139,0.08864426419466975
213,0.021302508912952014,0.1813441483198146,,,0.0066431940476981335,0.08864426419466975
214,0.021413228813746982,0.1813441483198146,,,0.0066431940476981335,0.08893395133256084
215,0.021479660754223966,0.18163383545770567,,,0.006709625988175115,0.08893395133256084
216,0.021612524635177925,0.18163383545770567,,,0.006709625988175115,0.08922363847045191
217,0.021745388516131888,0.18221320973348784,,,0.006753913948493102,0.08922363847045191
218,0.021833964436767866,0.1825028968713789,,,0.006753913948493102,0.08980301274623406
219,0.022011116278039814,0.1825028968713789,,,0.006842489869129077,0.08980301274623406
220,0.022077548218516797,0.18308227114716108,,,0.006842489869129077,0.09038238702201622
221,0.02209969219867579,0.18308227114716108,,,0.006886777829447065,0.09038238702201622
222,0.02216612413915277,0.1842410196987254,,,0.006908921809606059,0.09038238702201622
223,0.022254700059788746,0.1842410196987254,,,0.0069532097699240465,0.09038238702201622
224,0.022298988020106734,0.1842410196987254,,,0.007019641710401027,0.09038238702201622
225,0.02238756394074271,0.1842410196987254,,,0.007019641710401027,0.09096176129779837
226,0.022542571801855666,0.1853997682502897,,,0.007086073650878009,0.09096176129779837
227,0.02291901946455856,0.1891657010428737,,,0.007086073650878009,0.09125144843568946
228,0.02298545140503554,0.190324449594438,,,0.007218937531831972,0.09125144843568946
229,0.023007595385194535,0.19177288528389339,,,0.007263225492149959,0.09125144843568946
230,0.02302973936535353,0.19177288528389339,,,0.007263225492149959,0.09154113557358054
231,0.023516906928851392,0.1932213209733488,,,0.00732965743262694,0.09154113557358054
232,0.02404836245266724,0.19611819235225955,,,0.00732965743262694,0.09183082271147161
233,0.024314090214575167,0.19901506373117034,,,0.007351801412785934,0.09183082271147161
234,0.02480125777807303,0.20191193511008113,,,0.007351801412785934,0.0921205098493627
235,0.024911977678868,0.20278099652375434,,,0.007373945392944928,0.0921205098493627
236,0.02497840961934498,0.20365005793742758,,,0.007373945392944928,0.09241019698725376
237,0.025000553599503976,0.20393974507531865,,,0.007396089373103922,0.09241019698725376
238,0.025066985539980956,0.20451911935110081,,,0.007396089373103922,0.09269988412514485
239,0.025709160964591776,0.20915411355735805,,,0.007418233353262915,0.09269988412514485
240,0.02575344892490976,0.20915411355735805,,,0.007418233353262915,0.09298957126303592
241,0.025775592905068756,0.20915411355735805,,,0.00744037733342191,0.09298957126303592
242,0.025930600766181713,0.20973348783314022,,,0.00744037733342191,0.093279258400927
243,0.025930600766181713,0.21031286210892236,,,0.00750680927389889,0.093279258400927
244,0.025930600766181713,0.21060254924681343,,,0.00750680927389889,0.09356894553881807
245,0.026174184547930645,0.2140787949015064,,,0.007551097234216878,0.09356894553881807
246,0.026307048428884608,0.21465816917728853,,,0.007551097234216878,0.09385863267670916
247,0.02694922385349543,0.21842410196987253,,,0.007661817135011847,0.09385863267670916
248,0.027059943754290397,0.21871378910776362,,,0.007661817135011847,0.09414831981460023
249,0.02708208773444939,0.21929316338354576,,,0.007683961115170841,0.09414831981460023
250,0.027126375694767377,0.21929316338354576,,,0.007683961115170841,0.09472769409038238
251,0.02719280763524436,0.22045191193511007,,,0.007683961115170841,0.09530706836616454
252,0.027524967337629266,0.2227694090382387,,,0.007706105095329835,0.09530706836616454
253,0.027524967337629266,0.22450753186558517,,,0.007706105095329835,0.09588644264194669
254,0.027746407139219203,0.2268250289687138,,,0.007750393055647822,0.09588644264194669
255,0.027834983059855177,0.2268250289687138,,,0.007750393055647822,0.09646581691772885
256,0.027945702960650146,0.22711471610660486,,,0.007816824996124804,0.09646581691772885
257,0.02801213490112713,0.22711471610660486,,,0.007816824996124804,0.09675550405561993
258,0.028144998782081092,0.2279837775202781,,,0.007949688877078765,0.09675550405561993
259,0.028189286742399077,0.22827346465816917,,,0.007949688877078765,0.097045191193511
260,0.02836643858367103,0.22972190034762457,,,0.008082552758032728,0.097045191193511
261,0.028388582563830023,0.22972190034762457,,,0.008082552758032728,0.09733487833140209
262,0.028477158484465998,0.22972190034762457,,,0.008126840718350717,0.09733487833140209
263,0.02861002236541996,0.23088064889918888,,,0.008126840718350717,0.0984936268829664
264,0.029407205651143735,0.23609501738122826,,,0.008171128678668704,0.0984936268829664
265,0.029650789432892666,0.2369640787949015,,,0.008171128678668704,0.0996523754345307
266,0.02976150933368764,0.23725376593279257,,,0.008237560619145686,0.0996523754345307
267,0.02976150933368764,0.23754345307068367,,,0.008237560619145686,0.09994206257242179
268,0.030049381075754555,0.23957126303592122,,,0.008303992559622667,0.09994206257242179
269,0.03013795699639053,0.2398609501738123,,,0.008303992559622667,0.10023174971031286
270,0.030337252817821476,0.24073001158748553,,,0.008348280519940654,0.10023174971031286
271,0.030514404659093424,0.2421784472769409,,,0.008348280519940654,0.10052143684820394
272,0.030602980579729402,0.24304750869061414,,,0.008370424500099649,0.10052143684820394
273,0.030602980579729402,0.24391657010428738,,,0.008414712460417636,0.10052143684820394
274,0.030602980579729402,0.24420625724217845,,,0.008414712460417636,0.10081112398609501
275,0.03066941252020638,0.24449594438006952,,,0.008459000420735623,0.10081112398609501
276,0.03071370048052437,0.24449594438006952,,,0.008459000420735623,0.10196987253765932
277,0.030846564361478333,0.24449594438006952,,,0.00850328838105361,0.10196987253765932
278,0.030935140282114307,0.2450753186558517,,,0.00850328838105361,0.10225955967555041
279,0.03126729998449922,0.24681344148319814,,,0.008569720321530592,0.10225955967555041
280,0.031333731924976196,0.24681344148319814,,,0.008569720321530592,0.10254924681344148
281,0.031333731924976196,0.2471031286210892,,,0.00861400828184858,0.10254924681344148
282,0.03135587590513519,0.2471031286210892,,,0.00861400828184858,0.10283893395133256
283,0.03142230784561217,0.24768250289687138,,,0.008636152262007573,0.10283893395133256
284,0.03182089948847406,0.24826187717265352,,,0.008636152262007573,0.1037079953650058
285,0.03182089948847406,0.24913093858632676,,,0.008658296242166567,0.1037079953650058
286,0.03195376336942802,0.25,,,0.008658296242166567,0.10399768250289687
287,0.032130915210699974,0.2523174971031286,,,0.00868044022232556,0.10399768250289687
288,0.032175203171017956,0.25289687137891076,,,0.00868044022232556,0.10428736964078796
289,0.032175203171017956,0.25318655851680183,,,0.008769016142961536,0.10428736964078796
290,0.03224163511149494,0.2540556199304751,,,0.008813304103279523,0.10428736964078796
291,0.032263779091653934,0.2540556199304751,,,0.008857592063597512,0.10428736964078796
292,0.03230806705197192,0.2540556199304751,,,0.008857592063597512,0.10457705677867903
293,0.03261808277419784,0.25463499420625724,,,0.008901880023915499,0.10457705677867903
294,0.03261808277419784,0.25550405561993045,,,0.008901880023915499,0.10515643105446118
295,0.03264022675435683,0.25550405561993045,,,0.008924024004074492,0.10515643105446118
296,0.0327509466551518,0.25608342989571264,,,0.008924024004074492,0.10660486674391657
297,0.03317168227817268,0.2563731170336037,,,0.008946167984233486,0.10660486674391657
298,0.03319382625833167,0.2563731170336037,,,0.008946167984233486,0.10805330243337195
299,0.033503841980557586,0.2581112398609502,,,0.00896831196439248,0.10805330243337195
300,0.03383600168294249,0.25869061413673233,,,0.00896831196439248,0.10892236384704519
301,0.03385814566310148,0.25869061413673233,,,0.008990455944551473,0.10892236384704519
302,0.0341681613853274,0.26187717265353416,,,0.008990455944551473,0.10950173812282735
303,0.03443388914723532,0.26187717265353416,,,0.009012599924710468,0.10950173812282735
304,0.0345224650678713,0.26187717265353416,,,0.009012599924710468,0.11037079953650059
305,0.03456675302818929,0.26216685979142523,,,0.009034743904869462,0.11037079953650059
